   2.50000E+00  8.28668E+03  2.30821E+03
   2.52000E+00  8.37097E+03  2.33637E+03
   2.54000E+00  8.45547E+03  2.36460E+03
   2.56000E+00  8.54020E+03  2.39290E+03
   2.58000E+00  8.62514E+03  2.42128E+03
   2.60000E+00  8.71030E+03  2.44972E+03
   2.62000E+00  8.79567E+03  2.47824E+03
   2.64000E+00  8.88126E+03  2.50683E+03
   2.66000E+00  8.96707E+03  2.53549E+03
   2.68000E+00  9.05309E+03  2.56423E+03
   2.70000E+00  9.13932E+03  2.59303E+03
   2.72000E+00  9.22576E+03  2.62190E+03
   2.74000E+00  9.31241E+03  2.65084E+03
   2.76000E+00  9.39927E+03  2.67986E+03
   2.78000E+00  9.48633E+03  2.70894E+03
   2.80000E+00  9.57361E+03  2.73809E+03
   2.82000E+00  9.66108E+03  2.76731E+03
   2.84000E+00  9.74877E+03  2.79659E+03
   2.86000E+00  9.83666E+03  2.82595E+03
   2.88000E+00  9.92475E+03  2.85537E+03
   2.90000E+00  1.00130E+04  2.88486E+03
   2.92000E+00  1.01015E+04  2.91441E+03
   2.94000E+00  1.01902E+04  2.94404E+03
   2.96000E+00  1.02791E+04  2.97372E+03
   2.98000E+00  1.03682E+04  3.00348E+03
   3.00000E+00  1.04575E+04  3.03330E+03
