5.277144981371759136e-04 4.958839606146079881e-01 2.234738006257064313e-04
6.323026440040641115e-04 5.942146308558438061e-01 2.975003644384299761e-04
7.498699890355212463e-04 7.047633516930636999e-01 3.898221575484583923e-04
8.811756939374000477e-04 8.282481435567173866e-01 5.027613099850558598e-04
1.026978919415551727e-03 9.653875124296108501e-01 6.395227050483009990e-04
1.188038826175828689e-03 1.116900457646437861e+00 8.032951194152371244e-04
1.365114574924083338e-03 1.283506477876772411e+00 9.975420137047219526e-04
1.558965326366168729e-03 1.465925575357950983e+00 1.225893877891515160e-03
1.770350241207935098e-03 1.664878258424460133e+00 1.492170143090998380e-03
2.000028480155235065e-03 1.881085542402630928e+00 1.800357307979005839e-03
2.248759203913922120e-03 2.115268948943320293e+00 2.154599827134617840e-03
2.517301573189846715e-03 2.368150503861040423e+00 2.559185731371371730e-03
2.806414748688861906e-03 2.640452733571723165e+00 3.018533005648915690e-03
3.116857891116820746e-03 2.932898660213814956e+00 3.537175014442173193e-03
3.449390161179573689e-03 3.246211795556075419e+00 4.119745771370197929e-03
3.804770719582974657e-03 3.581116133792046519e+00 4.770965110775016171e-03
4.183758727032873236e-03 3.938336143344283169e+00 5.495623991381037854e-03
4.587113344235123347e-03 4.318596757788407459e+00 6.298570242816659004e-03
5.015593731895577612e-03 4.722623366046196480e+00 7.184694954315951065e-03
5.469959050720086050e-03 5.151141801965163580e+00 8.158919772090378331e-03
5.950968461414503016e-03 5.604878333456909445e+00 9.226185580929247010e-03
6.459381124684682868e-03 6.084559651338467212e+00 1.039144257988056097e-02
6.995956201236467817e-03 6.590912858048232792e+00 1.165964240765404725e-02
7.561452851775724363e-03 7.124665456421968912e+00 1.303573249824019342e-02
8.156630237008287779e-03 7.686545338709336761e+00 1.452465304431527215e-02
8.782247517640031503e-03 8.277280776037098775e+00 1.613133712632652816e-02
9.439063854376789076e-03 8.897600408530523808e+00 1.786071418576185010e-02
1.012783840792441832e-02 9.548233236305858185e+00 1.971771752496032093e-02
1.084933033898877533e-02 1.022990861158427300e+01 2.170729620115885439e-02
1.160429880827570578e-02 1.094335623215575204e+01 2.383443174664101605e-02
1.239350297649107271e-02 1.168930613646437600e+01 2.610416036868556944e-02
1.321770200434071139e-02 1.246848870057429792e+01 2.852160104442447164e-02
1.407765505253049353e-02 1.328163463730936122e+01 3.109199022444641969e-02
1.497412128176625438e-02 1.412947499785511063e+01 3.382072351211995453e-02
1.590785985275385353e-02 1.501274117613289683e+01 3.671340523132649025e-02
1.687962992619914532e-02 1.593216491627663522e+01 3.977590629117244703e-02
1.789019066280797543e-02 1.688847832353593503e+01 4.301443108527891468e-02
1.894030122328620516e-02 1.788241387896827206e+01 4.643559426174803662e-02
2.003072076833967499e-02 1.891470445827874514e+01 5.004650787646269805e-02
2.116220845867424621e-02 1.998608335518924406e+01 5.385487989290993482e-02
2.233552345499576625e-02 2.109728430973300917e+01 5.786912465461213628e-02
2.355142491801009291e-02 2.224904154188025629e+01 6.209848627600678128e-02
2.481067200842308057e-02 2.344208979092789846e+01 6.655317579264874439e-02
2.611402388694056623e-02 2.467716436108909761e+01 7.124452284260129886e-02
2.746223971426841118e-02 2.595500117374223237e+01 7.618514292625988560e-02
2.885607865111246631e-02 2.727633682681386063e+01 8.138912117077623520e-02
3.029629985817858945e-02 2.864190866178801542e+01 8.687221351519269774e-02
3.178366249617262107e-02 3.005245483884549529e+01 9.265206636730383138e-02
3.331892572580043288e-02 3.150871442066285510e+01 9.874845588881342451e-02
3.490284870776785148e-02 3.301142746541339079e+01 1.051835477950646691e-01
3.653619060278075897e-02 3.456133512952613529e+01 1.119821789185166949e-01
3.821971057154498891e-02 3.615917978078805106e+01 1.191721618251406767e-01
3.995416777476638176e-02 3.780570512238622882e+01 1.267846133142427334e-01
4.174032137315079188e-02 3.950165632849690667e+01 1.348543083590882929e-01
4.357893052740410833e-02 4.124778019207055024e+01 1.434200607849689391e-01
4.547075439823216464e-02 4.304482528545796782e+01 1.525251316047331329e-01
4.741655214634077353e-02 4.489354213455122533e+01 1.622176668868533511e-01
4.941708293243581712e-02 4.679468340714230123e+01 1.725511660991472240e-01
5.147310591722318446e-02 4.874900411619810114e+01 1.835849826276714225e-01
5.358538026140869520e-02 5.075726183880517794e+01 1.953848579234502836e-01
5.575466512569819677e-02 5.282021695152204188e+01 2.080234905103779397e-01
5.798171967079750883e-02 5.493863288292615721e+01 2.215811419128925763e-01
6.026730305741252736e-02 5.711327638415180985e+01 2.361462805879668281e-01
6.261217444624912754e-02 5.934491781823268752e+01 2.518162658204801119e-01
6.501709299801311515e-02 6.163433146909753191e+01 2.686980731574521997e-01
6.748281787341033067e-02 6.398229587107494609e+01 2.869090630745247950e-01
7.001010823314671172e-02 6.638959415980019685e+01 3.065777948891224014e-01
7.259972323792798776e-02 6.885701444542966954e+01 3.278448872097072808e-01
7.525242204846011029e-02 7.138535020908778961e+01 3.508639274646156991e-01
7.796896382544886428e-02 7.397540072351904428e+01 3.758024319528772139e-01
8.075010772960017347e-02 7.662797149890072035e+01 4.028428583050640555e-01
8.359661292161982282e-02 7.934387475483627838e+01 4.321836729735650806e-01
8.650923856221372221e-02 8.212392991955098864e+01 4.640404750402495893e-01
8.948874381208764273e-02 8.496896415733600350e+01 4.986471789467117333e-01
9.253588783194753586e-02 8.787981292532514033e+01 5.362572582162528079e-01
9.565142978249921435e-02 9.085732056069841178e+01 5.771450520620788893e-01
9.883612882444846315e-02 9.390234089943830043e+01 6.216071376925498271e-01
1.020907441185012338e-01 9.701573792780199312e+01 6.699637702309644283e-01
1.054160348253632973e-01 1.001983864676711846e+02 7.225603923600800726e-01
1.088127601057406052e-01 1.034511728969910678e+02 7.797692169572769672e-01
1.122816791203388870e-01 1.067749959065368728e+02 8.419908842969476837e-01
1.158235510298641080e-01 1.101707672942473835e+02 9.096561966709799663e-01
1.194391349950220255e-01 1.136394127984265481e+02 9.832279333397337950e-01
1.231291901765185770e-01 1.171818729711167180e+02 1.063202747705517481e+00
1.268944757350595753e-01 1.207991040929807411e+02 1.150113150117746841e+00
1.307357508313508332e-01 1.244920791310697297e+02 1.244529578632366906e+00
1.346537746260982882e-01 1.282617887408604815e+02 1.347062560452513935e+00
1.386493062800076836e-01 1.321092423139928371e+02 1.458364967366492237e+00
1.427231049537850127e-01 1.360354690731618064e+02 1.579134367506554781e+00
1.468759298081359355e-01 1.400415192156371518e+02 1.710115476843782290e+00
1.511085400037665283e-01 1.441284651069347262e+02 1.852102713201816186e+00
1.554216947013824512e-01 1.482974025261648592e+02 2.005942855888974918e+00
1.598161530616896975e-01 1.525494519646439073e+02 2.172537814365028908e+00
1.642926742453940381e-01 1.568857599793588804e+02 2.352847508549473332e+00
1.688520174132013274e-01 1.613075006029181395e+02 2.547892864756136078e+00
1.734949417258174753e-01 1.658158768116578585e+02 2.758758930089697969e+00
1.782222063439482529e-01 1.704121220535874954e+02 2.986598108926727946e+00
1.830345704282995700e-01 1.750975018379074299e+02 3.232633524336648634e+00
1.879327931395772255e-01 1.798733153878447126e+02 3.498162510311203732e+00
1.929176336384871848e-01 1.847408973586087768e+02 3.784560229741884996e+00
1.979898510857351357e-01 1.897016196222758992e+02 4.093283455005746418e+00
2.031502046420270990e-01 1.947568931214582335e+02 4.425874385143458767e+00
2.083994534680688182e-01 1.999081697936505577e+02 4.783965007286582249e+00
2.137383567245661475e-01 2.051569445681608101e+02 5.169280057557784858e+00
2.191676735722250247e-01 2.105047574375863348e+02 5.583646109548794811e+00
2.246881631717511374e-01 2.159531956058195306e+02 6.028977753902751147e+00
2.303005846838505621e-01 2.215038957145982010e+02 6.507352929091041460e+00
2.360056972692289312e-01 2.271585461506620618e+02 7.020745137856522433e+00
2.418042600885922655e-01 2.329188894355957586e+02 7.572079639601525969e+00
2.476970323026463083e-01 2.387867247004900548e+02 8.161186070999548292e+00
2.536836975973639774e-01 2.447629184794876949e+02 8.810796031313714138e+00
2.597536674539868695e-01 2.508389028777057774e+02 9.555015660854053294e+00
2.658916113608268961e-01 2.570017037750567965e+02 1.039988168206957653e+01
