2.60239405e+01 1.28500000e+00 1.22755693e-01 2.47643237e-03
2.33771543e+01 1.44924061e+00 1.30164993e-01 3.58754467e-03
2.12664262e+01 1.63447341e+00 1.38577789e-01 5.15580581e-03
1.95744932e+01 1.84338151e+00 1.48059337e-01 7.24488437e-03
1.82008447e+01 2.07899092e+00 1.58684117e-01 9.92408699e-03
1.70700975e+01 2.34471444e+00 1.70527756e-01 1.32642959e-02
1.61403720e+01 2.64440108e+00 1.83676222e-01 1.72686123e-02
1.53697887e+01 2.98239176e+00 1.98238650e-01 2.19464268e-02
1.47332199e+01 3.36358229e+00 2.14304587e-01 2.72265314e-02
1.42055378e+01 3.79349420e+00 2.31930668e-01 3.30382857e-02
1.37616148e+01 4.27835473e+00 2.51264036e-01 3.93730623e-02
1.33846991e+01 4.82518708e+00 2.72683472e-01 4.62333990e-02
1.30747906e+01 5.44191210e+00 2.96558639e-01 5.33919421e-02
1.28151375e+01 6.13746303e+00 3.23266706e-01 6.09454550e-02
1.25973640e+01 6.92191489e+00 3.53164313e-01 6.88788196e-02
1.24298459e+01 7.80663045e+00 3.86535647e-01 7.67300530e-02
1.23042073e+01 8.80442478e+00 4.23613547e-01 8.43799377e-02
1.22120723e+01 9.92975090e+00 4.64615520e-01 9.17386863e-02
1.21534410e+01 1.11989091e+01 5.09723757e-01 9.84930192e-02
1.21199374e+01 1.26302831e+01 5.59084208e-01 1.04609536e-01
1.21115614e+01 1.42446064e+01 6.12816303e-01 1.09770190e-01
1.21199374e+01 1.60652622e+01 6.70974350e-01 1.14058851e-01
1.21534410e+01 1.81186228e+01 7.33577846e-01 1.16828607e-01
1.21953205e+01 2.04344311e+01 8.00573184e-01 1.18692444e-01
1.22455759e+01 2.30462314e+01 8.71856400e-01 1.19461064e-01
1.23125832e+01 2.59918555e+01 9.47248665e-01 1.18638032e-01
1.23795904e+01 2.93139707e+01 1.02649794e+00 1.16965810e-01
1.24465977e+01 3.30606978e+01 1.10928328e+00 1.14478157e-01
1.25136049e+01 3.72863080e+01 1.19520924e+00 1.11138976e-01
1.25889881e+01 4.20520090e+01 1.28380855e+00 1.06641724e-01
1.26559953e+01 4.74268319e+01 1.37454766e+00 1.01803793e-01
1.27146266e+01 5.34886308e+01 1.46683277e+00 9.66306540e-02
1.27732580e+01 6.03252107e+01 1.56001783e+00 9.09335669e-02
1.28235134e+01 6.80355991e+01 1.65341617e+00 8.50804190e-02
1.28653929e+01 7.67314809e+01 1.74631281e+00 7.91607408e-02
1.28988966e+01 8.65388154e+01 1.83797087e+00 7.32795500e-02
1.29240243e+01 9.75996617e+01 1.92765204e+00 6.74933510e-02
1.29407761e+01 1.10074236e+02 2.01462006e+00 6.18768096e-02
1.29407761e+01 1.24143231e+02 2.09815550e+00 5.66500413e-02
1.29407761e+01 1.40010437e+02 2.17756067e+00 5.15126546e-02
1.29240243e+01 1.57905689e+02 2.25216206e+00 4.68227365e-02
1.28905207e+01 1.78088200e+02 2.32130939e+00 4.25904513e-02
1.28570170e+01 2.00850312e+02 2.38436543e+00 3.85537343e-02
1.28067616e+01 2.26521733e+02 2.44068608e+00 3.49705754e-02
1.27397544e+01 2.55474314e+02 2.48958621e+00 3.18202280e-02
1.26727471e+01 2.88127432e+02 2.53028152e+00 2.88811949e-02
1.25889881e+01 3.24954065e+02 2.56179891e+00 2.63908893e-02
1.24884772e+01 3.66487647e+02 2.58285694e+00 2.43399021e-02
1.23879663e+01 4.13329790e+02 2.59185508e+00 2.25857540e-02
1.22790796e+01 4.66159000e+02 2.58763463e+00 2.13005310e-02
