1.000000000000000021e-08 2.000000000000000096e-04 9.999999999999999799e-13
1.113624672436659893e-08 2.110568333351620996e-04 1.175190484441943005e-12
1.240159911059660591e-08 2.227249344873322059e-04 1.381072674722893304e-12
1.381072674722891862e-08 2.350380968883888813e-04 1.623023465657127128e-12
1.537996604999502303e-08 2.480319822119318621e-04 1.907361732866240692e-12
1.712750965451269337e-08 2.617442236574682576e-04 2.241513358853108637e-12
1.907361732866242831e-08 2.762145349445783754e-04 2.634205170073672126e-12
2.124085084981389861e-08 2.914848253327359680e-04 3.095692849938350143e-12
2.365433556989999835e-08 3.075993209999007940e-04 3.638028780002520257e-12
2.634205170073672031e-08 3.246046931314254492e-04 4.275376804384892985e-12
2.933515869654255405e-08 3.425501930902538606e-04 5.024382137916945947e-12
3.266835649431463669e-08 3.614877950598865421e-04 5.904606078680061898e-12
3.638028780002516741e-08 3.814723465732485570e-04 6.939036878042863551e-12
4.051398608445452199e-08 4.025617273634170116e-04 8.154690110267725410e-12
4.511737448240406995e-08 4.248170169962783762e-04 9.583314221159452419e-12
5.024382137916935128e-08 4.483026717706213127e-04 1.126221968212374028e-11
5.595275912534363520e-08 4.730867113979999737e-04 1.323525340412662729e-11
6.231037305288813824e-08 4.992409160030381477e-04 1.555394385970744680e-11
6.939036878042864175e-08 5.268410340147343949e-04 1.827884681947238453e-11
7.727482670336403580e-08 5.559670015508619625e-04 2.148112684881589335e-11
8.605515357513344992e-08 5.867031739308504589e-04 2.524441586781878509e-11
9.583314221159443605e-08 6.191385699876706490e-04 2.966699731315583060e-11
1.067221516039629194e-07 6.533671298862926604e-04 3.486437294438552663e-11
1.188484211216987806e-07 6.894879871954225428e-04 4.097227933027701648e-11
1.323525340412660136e-07 7.276057560005033936e-04 4.815023279483885999e-11
1.473910473678670554e-07 7.678308338895151099e-04 5.658569540415919829e-11
1.641383068451371638e-07 8.102797216890896860e-04 6.649897079449806327e-11
1.827884681947242312e-07 8.550753608769796205e-04 7.814895770287706234e-11
2.035577480185486065e-07 9.023474896480814791e-04 9.183991146147702944e-11
2.266869304591003619e-07 9.522330186652852753e-04 1.079293900415183590e-10
2.524441586781875151e-07 1.004876427583386916e-03 1.268375921684153727e-10
2.811280435165453858e-07 1.060430183494501287e-03 1.490583313858501578e-10
3.130711253738719138e-07 1.119055182506871471e-03 1.751719326714449452e-10
3.486437294438553804e-07 1.180921215736012312e-03 2.058603884167875321e-10
3.882582589990089133e-07 1.246207461057762976e-03 2.419251695909311167e-10
4.323739764985991383e-07 1.315103002047518814e-03 2.843081572502655760e-10
4.815023279483895856e-07 1.387807375608574208e-03 3.341162410497368454e-10
5.362128722390145370e-07 1.464531149875637978e-03 3.926502271791612116e-10
5.971398842034931159e-07 1.545496534067279052e-03 4.614388106949175180e-10
6.649897079449814254e-07 1.630938022053543849e-03 5.422784994808758720e-10
7.405489456839800926e-07 1.721103071502668672e-03 6.372805325073805602e-10
8.246935770606362435e-07 1.816252820573871843e-03 7.489260177227681245e-10
9.183991146147704056e-07 1.916662844231890959e-03 8.801307295787980652e-10
1.022751913178991959e-06 2.022623952373739636e-03 1.034321258465948297e-09
1.138961764297924592e-06 2.134443032079258278e-03 1.215524500805201952e-09
1.268375921684156564e-06 2.252443936424750482e-03 1.428472826952316439e-09
1.412494720312065506e-06 2.376968422433975523e-03 1.678727673518244832e-09
1.572988970226035640e-06 2.508377140882953743e-03 1.972824787888002604e-09
1.751719326714451441e-06 2.647050680825322952e-03 2.318444918197182298e-09
1.950757861413347369e-06 2.793390671863388037e-03 2.724614406568108044e-09
2.172412084419682748e-06 2.947820947357340880e-03 3.201940924372282095e-09
2.419251695909310696e-06 3.110788771941490078e-03 3.762890506067545335e-09
2.694138377398840232e-06 3.282766136902743378e-03 4.422113116727507219e-09
3.000258968029818222e-06 3.464251127172981570e-03 5.196825255904071796e-09
3.341162410497364296e-06 3.655769363894480640e-03 6.107259590046049863e-09
3.720800894947816401e-06 3.857875526736349609e-03 7.177193356238944361e-09
4.143575677838292611e-06 4.071154960370971555e-03 8.434569337251939037e-09
4.614388106949180118e-06 4.296225369763173943e-03 9.912225625504266730e-09
5.138696444096900405e-06 4.533738609182007620e-03 1.164875323473420366e-08
5.722579144308839866e-06 4.784382570116582634e-03 1.368950395707194130e-08
6.372805325073806153e-06 5.048883173563755919e-03 1.608777478708132071e-08
7.096913242637933700e-06 5.328006472457755792e-03 1.890619984562303239e-08
7.903297685144064386e-06 5.622560870330907574e-03 2.221838615553393161e-08
8.801307295787969985e-06 5.933399462631171878e-03 2.611083598964007437e-08
9.801352954286264205e-06 6.261422507477438539e-03 3.068520599584925331e-08
1.091502847315315282e-05 6.607580033008500497e-03 3.606096209946301149e-08
1.215524500805199501e-05 6.972874588877099426e-03 4.237849951911048879e-08
1.353638074047927720e-05 7.358364149858112949e-03 4.980280937978626162e-08
1.507444756809414836e-05 7.765165179980178418e-03 5.852778768160078328e-08
1.678727673518245193e-05 8.194455866055402535e-03 6.878129915885561450e-08
1.869472555532111652e-05 8.647479529971982548e-03 8.083112827904172203e-08
2.081890762283777717e-05 9.125548229632622632e-03 9.499197280023620221e-08
2.318444918197185077e-05 9.630046558967791936e-03 1.116336625332058212e-07
2.581877462589778779e-05 1.016243565802958312e-02 1.311908179524265284e-07
2.875242443548137476e-05 1.072425744478029165e-02 1.541742009038469400e-07
3.201940924372275815e-05 1.131713908083182597e-02 1.811840538486413272e-07
3.565760413065611947e-05 1.194279768406986304e-02 2.129257760155399229e-07
3.970918771987809627e-05 1.260304530181147881e-02 2.502283458658798173e-07
4.422113116727517738e-05 1.329979415889962976e-02 2.940659709992303464e-07
4.924574271093538978e-05 1.403506219593420902e-02 3.455835309164759857e-07
5.484127409536545590e-05 1.481097891367960315e-02 4.061264771128905690e-07
6.107259590046044658e-05 1.562979154057538358e-02 4.772759713829977450e-07
6.801194960450689510e-05 1.649387154121274152e-02 5.608901800220857021e-07
7.573978510009761890e-05 1.740572148462655663e-02 6.591528023788836303e-07
8.434569337251940021e-05 1.836798229229540461e-02 7.746301011489071127e-07
9.392944515341487713e-05 1.938344088684100172e-02 9.103379238324956588e-07
1.046021475911288520e-04 2.045503826357984029e-02 1.069820465714583384e-06
1.164875323473422720e-04 2.158587800830369385e-02 1.257242831369030285e-06
1.297233900532638489e-04 2.277923528595846708e-02 1.477499812057730796e-06
1.444631677554390184e-04 2.403856632625490236e-02 1.736343719895004539e-06
1.608777478708133717e-04 2.536751843368313317e-02 2.040534617341142402e-06
1.791574292749821442e-04 2.676994055092257047e-02 2.398016865473693261e-06
1.995141334909460271e-04 2.824989440624131251e-02 2.818126601835979169e-06
