2.25898192e+01 1.28500000e+00 1.44880919e-01 4.76399614e-03
2.03785802e+01 1.49558703e+00 1.58828969e-01 7.57698333e-03
1.87285268e+01 1.74068527e+00 1.74497008e-01 1.13841030e-02
1.74637651e+01 2.02595045e+00 1.91945874e-01 1.62232325e-02
1.64837841e+01 2.35796515e+00 2.11362349e-01 2.20159883e-02
1.57048249e+01 2.74439074e+00 2.32817835e-01 2.87043274e-02
1.50766320e+01 3.19414413e+00 2.56607899e-01 3.61932765e-02
1.45824536e+01 3.71760354e+00 2.82746562e-01 4.40333819e-02
1.41720342e+01 4.32684798e+00 3.11647242e-01 5.23753576e-02
1.38453739e+01 5.03593598e+00 3.43208209e-01 6.06143597e-02
1.35773449e+01 5.86123000e+00 3.77966203e-01 6.87875482e-02
1.33595714e+01 6.82177400e+00 4.15669556e-01 7.65357299e-02
1.31836774e+01 7.93973287e+00 4.56951911e-01 8.36919756e-02
1.30412870e+01 9.24090392e+00 5.01426463e-01 9.00464914e-02
1.29240243e+01 1.07553121e+01 5.49716821e-01 9.55737299e-02
1.28318893e+01 1.25179030e+01 6.01383401e-01 9.99706862e-02
1.27565062e+01 1.45693490e+01 6.56853671e-01 1.03270431e-01
1.26978748e+01 1.69569879e+01 7.15800412e-01 1.05285698e-01
1.26476194e+01 1.97359153e+01 7.78184865e-01 1.06224519e-01
1.26057399e+01 2.29702561e+01 8.43963692e-01 1.06018239e-01
1.25638603e+01 2.67346437e+01 9.12497200e-01 1.04912770e-01
1.25303567e+01 3.11159427e+01 9.84018665e-01 1.02590839e-01
1.24884772e+01 3.62152533e+01 1.05738258e+00 9.97010079e-02
1.24465977e+01 4.21502438e+01 1.13290253e+00 9.60077362e-02
1.24047181e+01 4.90578662e+01 1.20915672e+00 9.15643153e-02
1.23628386e+01 5.70975164e+01 1.28633176e+00 8.65047835e-02
1.23042073e+01 6.64547122e+01 1.36301447e+00 8.14379812e-02
1.22455759e+01 7.73453743e+01 1.43906504e+00 7.59384372e-02
1.21785687e+01 9.00208084e+01 1.51336052e+00 7.03190216e-02
1.20948096e+01 1.04773505e+02 1.58532587e+00 6.50363078e-02
1.20110506e+01 1.21943888e+02 1.65431904e+00 5.95242715e-02
1.19105397e+01 1.41928169e+02 1.71939552e+00 5.44634754e-02
1.18016529e+01 1.65187493e+02 1.78038335e+00 4.95934353e-02
1.16927662e+01 1.92258578e+02 1.83624173e+00 4.48366097e-02
1.15671276e+01 2.23766099e+02 1.88708108e+00 4.05419455e-02
1.14331131e+01 2.60437102e+02 1.93203840e+00 3.66095631e-02
1.12907227e+01 3.03117784e+02 1.97134946e+00 3.30227621e-02
1.11483323e+01 3.52793018e+02 2.00449829e+00 2.96634229e-02
1.09975660e+01 4.10609076e+02 2.03174549e+00 2.66629689e-02
1.08384238e+01 4.77900086e+02 2.05297180e+00 2.40485270e-02
1.06792816e+01 5.56218811e+02 2.06841992e+00 2.16507376e-02
1.05117635e+01 6.47372484e+02 2.07831618e+00 1.95671716e-02
1.03526213e+01 7.53464508e+02 2.08288826e+00 1.76599911e-02
1.01851032e+01 8.76942994e+02 2.08258014e+00 1.60387998e-02
1.00175851e+01 1.02065725e+03 2.07754254e+00 1.46218556e-02
9.85006696e+00 1.18792355e+03 2.06797570e+00 1.33934157e-02
9.69092476e+00 1.38260160e+03 2.05417522e+00 1.23296553e-02
9.53178255e+00 1.60918367e+03 2.03652527e+00 1.14343311e-02
9.38101625e+00 1.87289824e+03 2.01547633e+00 1.06599706e-02
9.23024996e+00 2.17983060e+03 1.99152130e+00 1.00047508e-02
