2.81262928e+01 1.28500000e+00 1.16991561e-01 1.60625650e-03
2.41979931e+01 1.50062123e+00 1.25620857e-01 2.55279415e-03
2.12999298e+01 1.75242341e+00 1.35774722e-01 4.11317991e-03
1.91305703e+01 2.04647765e+00 1.47450372e-01 6.42383152e-03
1.74553892e+01 2.38987378e+00 1.60935775e-01 9.65488266e-03
1.61571238e+01 2.79089131e+00 1.76220317e-01 1.38613598e-02
1.51268874e+01 3.25919903e+00 1.93691060e-01 1.91461901e-02
1.43144246e+01 3.80608814e+00 2.13288734e-01 2.53927276e-02
1.36694799e+01 4.44474449e+00 2.35504402e-01 3.24917140e-02
1.31501737e+01 5.19056650e+00 2.60228177e-01 4.03357788e-02
1.27313785e+01 6.06153642e+00 2.87996419e-01 4.87211653e-02
1.23963422e+01 7.07865388e+00 3.18737040e-01 5.73477727e-02
1.21283133e+01 8.26644226e+00 3.52851138e-01 6.59382542e-02
1.19189156e+01 9.65353990e+00 3.90518043e-01 7.41328999e-02
1.17513975e+01 1.12733906e+01 4.31791016e-01 8.17905887e-02
1.16257589e+01 1.31650500e+01 4.77457491e-01 8.85434054e-02
1.15252481e+01 1.53741273e+01 5.27007820e-01 9.44481231e-02
1.14498649e+01 1.79538847e+01 5.81472845e-01 9.92877704e-02
1.13996095e+01 2.09665219e+01 6.40342303e-01 1.02669114e-01
1.13661059e+01 2.44846754e+01 7.03791304e-01 1.04682317e-01
1.13409781e+01 2.85931702e+01 7.72280820e-01 1.05633365e-01
1.13326022e+01 3.33910648e+01 8.44630073e-01 1.04912551e-01
1.13326022e+01 3.89940395e+01 9.21724953e-01 1.02841857e-01
1.13326022e+01 4.55371857e+01 1.00244410e+00 9.99268956e-02
1.13326022e+01 5.31782628e+01 1.08599347e+00 9.59678915e-02
1.13326022e+01 6.21015021e+01 1.17266423e+00 9.12578469e-02
1.13242263e+01 7.25220487e+01 1.26038637e+00 8.60532301e-02
1.13158504e+01 8.46911487e+01 1.34921636e+00 8.02320278e-02
1.13074745e+01 9.89022069e+01 1.43795551e+00 7.39298943e-02
1.12823468e+01 1.15497861e+02 1.52482965e+00 6.78696739e-02
1.12488432e+01 1.34878243e+02 1.61000941e+00 6.17892454e-02
1.12069637e+01 1.57510627e+02 1.69151739e+00 5.59200250e-02
1.11567082e+01 1.83940693e+02 1.76870267e+00 5.02115951e-02
1.10897010e+01 2.14805688e+02 1.84106326e+00 4.50403025e-02
1.10226937e+01 2.50849787e+02 1.90708209e+00 4.00433263e-02
1.09389347e+01 2.92942036e+02 1.96699158e+00 3.56177432e-02
1.08384238e+01 3.42097307e+02 2.01993264e+00 3.17050579e-02
1.07379129e+01 3.99500764e+02 2.06555338e+00 2.81113235e-02
1.06290262e+01 4.66536442e+02 2.10414092e+00 2.49076436e-02
1.05117635e+01 5.44820615e+02 2.13526212e+00 2.21030359e-02
1.03861249e+01 6.36240765e+02 2.15943097e+00 1.96625093e-02
1.02521104e+01 7.43001089e+02 2.17680044e+00 1.75883161e-02
1.01264718e+01 8.67675650e+02 2.18764673e+00 1.56966503e-02
9.98408145e+00 1.01327043e+03 2.19260606e+00 1.41246763e-02
9.85006696e+00 1.18329581e+03 2.19199191e+00 1.27453759e-02
9.70767657e+00 1.38185122e+03 2.18643172e+00 1.15798560e-02
9.56528618e+00 1.61372396e+03 2.17644721e+00 1.05942118e-02
9.43127169e+00 1.88450461e+03 2.16246041e+00 9.72719465e-03
9.28888129e+00 2.20072189e+03 2.14491791e+00 9.03472447e-03
9.16324271e+00 2.57000000e+03 2.12429582e+00 8.42133807e-03
